SysTime,    Time,[CH4]_ppm,[CH4]d_ppm
21/01/2025 16:30:19.012, 21/01/2025 15:30:18.945, 2.78695e+0, 2.79024e+0
21/01/2025 16:30:20.012, 21/01/2025 15:30:19.940, 2.78596e+0, 2.78918e+0
21/01/2025 16:30:21.010, 21/01/2025 15:30:20.934, 2.78684e+0, 2.79000e+0
21/01/2025 16:30:21.995, 21/01/2025 15:30:21.929, 2.78767e+0, 2.79098e+0
21/01/2025 16:30:22.997, 21/01/2025 15:30:22.930, 2.78673e+0, 2.78988e+0
21/01/2025 16:30:23.994, 21/01/2025 15:30:23.924, 2.78516e+0, 2.78855e+0
21/01/2025 16:30:24.990, 21/01/2025 15:30:24.918, 2.78752e+0, 2.79115e+0
21/01/2025 16:30:25.980, 21/01/2025 15:30:25.913, 2.78723e+0, 2.79108e+0
21/01/2025 16:30:26.973, 21/01/2025 15:30:26.907, 2.78947e+0, 2.79313e+0
21/01/2025 16:30:27.968, 21/01/2025 15:30:27.902, 2.78927e+0, 2.79272e+0
21/01/2025 16:30:28.966, 21/01/2025 15:30:28.897, 2.79015e+0, 2.79346e+0
21/01/2025 16:30:29.958, 21/01/2025 15:30:29.892, 2.79087e+0, 2.79453e+0
21/01/2025 16:30:30.956, 21/01/2025 15:30:30.886, 2.78998e+0, 2.79341e+0
21/01/2025 16:30:31.948, 21/01/2025 15:30:31.880, 2.79067e+0, 2.79438e+0
21/01/2025 16:30:32.942, 21/01/2025 15:30:32.875, 2.78809e+0, 2.79197e+0
21/01/2025 16:30:33.939, 21/01/2025 15:30:33.869, 2.78910e+0, 2.79256e+0
21/01/2025 16:30:34.934, 21/01/2025 15:30:34.864, 2.79012e+0, 2.79354e+0
21/01/2025 16:30:35.937, 21/01/2025 15:30:35.858, 2.79152e+0, 2.79528e+0
21/01/2025 16:30:36.918, 21/01/2025 15:30:36.853, 2.79305e+0, 2.79696e+0
21/01/2025 16:30:37.917, 21/01/2025 15:30:37.848, 2.79148e+0, 2.79511e+0
21/01/2025 16:30:38.911, 21/01/2025 15:30:38.842, 2.78943e+0, 2.79305e+0
21/01/2025 16:30:39.907, 21/01/2025 15:30:39.836, 2.79190e+0, 2.79583e+0
21/01/2025 16:30:40.902, 21/01/2025 15:30:40.831, 2.79469e+0, 2.79793e+0
21/01/2025 16:30:41.898, 21/01/2025 15:30:41.826, 2.79536e+0, 2.79909e+0
21/01/2025 16:30:42.886, 21/01/2025 15:30:42.820, 2.79800e+0, 2.80189e+0
21/01/2025 16:30:43.887, 21/01/2025 15:30:43.814, 2.79557e+0, 2.79932e+0
21/01/2025 16:30:44.881, 21/01/2025 15:30:44.809, 2.79393e+0, 2.79753e+0
21/01/2025 16:30:45.870, 21/01/2025 15:30:45.804, 2.79407e+0, 2.79757e+0
21/01/2025 16:30:46.872, 21/01/2025 15:30:46.798, 2.79751e+0, 2.80143e+0
21/01/2025 16:30:47.862, 21/01/2025 15:30:47.792, 2.79500e+0, 2.79825e+0
21/01/2025 16:30:48.855, 21/01/2025 15:30:48.787, 2.79681e+0, 2.80031e+0
21/01/2025 16:30:49.853, 21/01/2025 15:30:49.781, 2.79710e+0, 2.80061e+0
21/01/2025 16:30:50.845, 21/01/2025 15:30:50.776, 2.79692e+0, 2.80050e+0
21/01/2025 16:30:51.840, 21/01/2025 15:30:51.771, 2.80053e+0, 2.80409e+0
21/01/2025 16:30:52.832, 21/01/2025 15:30:52.765, 2.79926e+0, 2.80289e+0
21/01/2025 16:30:53.827, 21/01/2025 15:30:53.759, 2.79952e+0, 2.80298e+0
21/01/2025 16:30:54.820, 21/01/2025 15:30:54.754, 2.80082e+0, 2.80465e+0
21/01/2025 16:30:55.820, 21/01/2025 15:30:55.749, 2.80175e+0, 2.80518e+0
21/01/2025 16:30:56.813, 21/01/2025 15:30:56.743, 2.80305e+0, 2.80685e+0
21/01/2025 16:30:57.801, 21/01/2025 15:30:57.738, 2.80389e+0, 2.80738e+0
21/01/2025 16:30:58.805, 21/01/2025 15:30:58.732, 2.80410e+0, 2.80793e+0
21/01/2025 16:30:59.795, 21/01/2025 15:30:59.726, 2.80493e+0, 2.80870e+0
21/01/2025 16:31:00.789, 21/01/2025 15:31:00.721, 2.80403e+0, 2.80787e+0
21/01/2025 16:31:01.782, 21/01/2025 15:31:01.716, 2.80430e+0, 2.80821e+0
21/01/2025 16:31:02.785, 21/01/2025 15:31:02.717, 2.80576e+0, 2.80915e+0
21/01/2025 16:31:03.794, 21/01/2025 15:31:03.711, 2.80877e+0, 2.81229e+0
21/01/2025 16:31:04.773, 21/01/2025 15:31:04.706, 2.80679e+0, 2.81002e+0
21/01/2025 16:31:05.779, 21/01/2025 15:31:05.700, 2.80632e+0, 2.81027e+0
21/01/2025 16:31:06.760, 21/01/2025 15:31:06.695, 2.80760e+0, 2.81114e+0
21/01/2025 16:31:07.758, 21/01/2025 15:31:07.689, 2.80791e+0, 2.81200e+0
21/01/2025 16:31:08.754, 21/01/2025 15:31:08.684, 2.80801e+0, 2.81172e+0
21/01/2025 16:31:09.751, 21/01/2025 15:31:09.678, 2.80987e+0, 2.81354e+0
21/01/2025 16:31:10.744, 21/01/2025 15:31:10.673, 2.81111e+0, 2.81442e+0
21/01/2025 16:31:11.740, 21/01/2025 15:31:11.667, 2.80865e+0, 2.81272e+0
21/01/2025 16:31:12.729, 21/01/2025 15:31:12.662, 2.80949e+0, 2.81335e+0
21/01/2025 16:31:13.729, 21/01/2025 15:31:13.656, 2.80939e+0, 2.81266e+0
21/01/2025 16:31:14.718, 21/01/2025 15:31:14.652, 2.81098e+0, 2.81433e+0
21/01/2025 16:31:15.711, 21/01/2025 15:31:15.645, 2.81087e+0, 2.81469e+0
21/01/2025 16:31:16.705, 21/01/2025 15:31:16.640, 2.81270e+0, 2.81616e+0
21/01/2025 16:31:17.702, 21/01/2025 15:31:17.634, 2.81300e+0, 2.81666e+0
21/01/2025 16:31:18.697, 21/01/2025 15:31:18.629, 2.81152e+0, 2.81563e+0
21/01/2025 16:31:19.689, 21/01/2025 15:31:19.623, 2.81270e+0, 2.81664e+0
21/01/2025 16:31:20.684, 21/01/2025 15:31:20.618, 2.81515e+0, 2.81890e+0
21/01/2025 16:31:21.685, 21/01/2025 15:31:21.613, 2.81559e+0, 2.81947e+0
21/01/2025 16:31:22.673, 21/01/2025 15:31:22.608, 2.81550e+0, 2.81926e+0
21/01/2025 16:31:23.666, 21/01/2025 15:31:23.602, 2.81351e+0, 2.81767e+0
21/01/2025 16:31:24.669, 21/01/2025 15:31:24.596, 2.81467e+0, 2.81852e+0
21/01/2025 16:31:25.662, 21/01/2025 15:31:25.590, 2.81552e+0, 2.81933e+0
21/01/2025 16:31:26.662, 21/01/2025 15:31:26.585, 2.81489e+0, 2.81868e+0
21/01/2025 16:31:27.647, 21/01/2025 15:31:27.580, 2.81649e+0, 2.82074e+0
21/01/2025 16:31:28.643, 21/01/2025 15:31:28.575, 2.81583e+0, 2.81967e+0
21/01/2025 16:31:29.640, 21/01/2025 15:31:29.569, 2.81643e+0, 2.82047e+0
21/01/2025 16:31:30.630, 21/01/2025 15:31:30.563, 2.81665e+0, 2.82055e+0
21/01/2025 16:31:31.626, 21/01/2025 15:31:31.558, 2.81929e+0, 2.82332e+0
21/01/2025 16:31:32.625, 21/01/2025 15:31:32.552, 2.81781e+0, 2.82186e+0
21/01/2025 16:31:33.619, 21/01/2025 15:31:33.547, 2.81661e+0, 2.82000e+0
21/01/2025 16:31:34.613, 21/01/2025 15:31:34.541, 2.81895e+0, 2.82265e+0
21/01/2025 16:31:35.600, 21/01/2025 15:31:35.536, 2.81697e+0, 2.82044e+0
21/01/2025 16:31:36.600, 21/01/2025 15:31:36.530, 2.81931e+0, 2.82357e+0
21/01/2025 16:31:37.603, 21/01/2025 15:31:37.525, 2.81951e+0, 2.82356e+0
21/01/2025 16:31:38.588, 21/01/2025 15:31:38.520, 2.82059e+0, 2.82455e+0
21/01/2025 16:31:39.583, 21/01/2025 15:31:39.514, 2.81872e+0, 2.82271e+0
21/01/2025 16:31:40.577, 21/01/2025 15:31:40.508, 2.82092e+0, 2.82466e+0
21/01/2025 16:31:41.573, 21/01/2025 15:31:41.503, 2.82051e+0, 2.82424e+0
21/01/2025 16:31:42.571, 21/01/2025 15:31:42.498, 2.82412e+0, 2.82797e+0
21/01/2025 16:31:43.562, 21/01/2025 15:31:43.492, 2.81948e+0, 2.82341e+0
21/01/2025 16:31:44.560, 21/01/2025 15:31:44.487, 2.82149e+0, 2.82555e+0
21/01/2025 16:31:45.556, 21/01/2025 15:31:45.481, 2.82235e+0, 2.82620e+0
21/01/2025 16:31:46.542, 21/01/2025 15:31:46.476, 2.82141e+0, 2.82544e+0
21/01/2025 16:31:47.537, 21/01/2025 15:31:47.471, 2.82020e+0, 2.82419e+0
21/01/2025 16:31:48.534, 21/01/2025 15:31:48.464, 2.82398e+0, 2.82811e+0
21/01/2025 16:31:49.528, 21/01/2025 15:31:49.459, 2.82272e+0, 2.82677e+0
21/01/2025 16:31:50.526, 21/01/2025 15:31:50.454, 2.82122e+0, 2.82477e+0
21/01/2025 16:31:51.514, 21/01/2025 15:31:51.449, 2.82238e+0, 2.82649e+0
21/01/2025 16:31:52.518, 21/01/2025 15:31:52.443, 2.82192e+0, 2.82566e+0
21/01/2025 16:31:53.506, 21/01/2025 15:31:53.438, 2.82338e+0, 2.82737e+0
21/01/2025 16:31:54.498, 21/01/2025 15:31:54.432, 2.82286e+0, 2.82707e+0
21/01/2025 16:31:55.494, 21/01/2025 15:31:55.426, 2.82630e+0, 2.83057e+0
21/01/2025 16:31:56.487, 21/01/2025 15:31:56.421, 2.82456e+0, 2.82851e+0
21/01/2025 16:31:57.490, 21/01/2025 15:31:57.415, 2.82691e+0, 2.83098e+0
21/01/2025 16:31:58.489, 21/01/2025 15:31:58.416, 2.82447e+0, 2.82857e+0
21/01/2025 16:31:59.481, 21/01/2025 15:31:59.411, 2.82692e+0, 2.83113e+0
21/01/2025 16:32:00.475, 21/01/2025 15:32:00.405, 2.82499e+0, 2.82922e+0
21/01/2025 16:32:01.469, 21/01/2025 15:32:01.401, 2.82580e+0, 2.82998e+0
21/01/2025 16:32:02.459, 21/01/2025 15:32:02.395, 2.82427e+0, 2.82775e+0
21/01/2025 16:32:03.462, 21/01/2025 15:32:03.389, 2.82908e+0, 2.83320e+0
21/01/2025 16:32:04.456, 21/01/2025 15:32:04.384, 2.82636e+0, 2.83036e+0
21/01/2025 16:32:05.446, 21/01/2025 15:32:05.378, 2.82958e+0, 2.83376e+0
21/01/2025 16:32:06.443, 21/01/2025 15:32:06.372, 2.82769e+0, 2.83147e+0
21/01/2025 16:32:07.433, 21/01/2025 15:32:07.367, 2.82766e+0, 2.83177e+0
21/01/2025 16:32:08.431, 21/01/2025 15:32:08.362, 2.82856e+0, 2.83261e+0
21/01/2025 16:32:09.426, 21/01/2025 15:32:09.356, 2.82706e+0, 2.83143e+0
21/01/2025 16:32:10.422, 21/01/2025 15:32:10.351, 2.82842e+0, 2.83222e+0
21/01/2025 16:32:11.420, 21/01/2025 15:32:11.345, 2.83003e+0, 2.83431e+0
21/01/2025 16:32:12.407, 21/01/2025 15:32:12.340, 2.83320e+0, 2.83771e+0
21/01/2025 16:32:13.403, 21/01/2025 15:32:13.335, 2.83206e+0, 2.83628e+0
21/01/2025 16:32:14.404, 21/01/2025 15:32:14.329, 2.83230e+0, 2.83667e+0
21/01/2025 16:32:15.391, 21/01/2025 15:32:15.324, 2.83463e+0, 2.83870e+0
21/01/2025 16:32:16.387, 21/01/2025 15:32:16.317, 2.83200e+0, 2.83611e+0
21/01/2025 16:32:17.390, 21/01/2025 15:32:17.313, 2.83650e+0, 2.84076e+0
21/01/2025 16:32:18.374, 21/01/2025 15:32:18.307, 2.83464e+0, 2.83924e+0
21/01/2025 16:32:19.375, 21/01/2025 15:32:19.301, 2.83467e+0, 2.83909e+0
21/01/2025 16:32:20.358, 21/01/2025 15:32:20.296, 2.83369e+0, 2.83781e+0
21/01/2025 16:32:21.361, 21/01/2025 15:32:21.290, 2.83550e+0, 2.83966e+0
21/01/2025 16:32:22.350, 21/01/2025 15:32:22.285, 2.83737e+0, 2.84190e+0
21/01/2025 16:32:23.347, 21/01/2025 15:32:23.280, 2.83485e+0, 2.83903e+0
21/01/2025 16:32:24.341, 21/01/2025 15:32:24.274, 2.83699e+0, 2.84116e+0
21/01/2025 16:32:25.340, 21/01/2025 15:32:25.268, 2.83998e+0, 2.84427e+0
21/01/2025 16:32:26.332, 21/01/2025 15:32:26.263, 2.83989e+0, 2.84396e+0
21/01/2025 16:32:27.323, 21/01/2025 15:32:27.258, 2.83994e+0, 2.84395e+0
21/01/2025 16:32:28.326, 21/01/2025 15:32:28.253, 2.84037e+0, 2.84451e+0
21/01/2025 16:32:29.314, 21/01/2025 15:32:29.246, 2.84088e+0, 2.84535e+0
21/01/2025 16:32:30.306, 21/01/2025 15:32:30.241, 2.84195e+0, 2.84602e+0
21/01/2025 16:32:31.299, 21/01/2025 15:32:31.236, 2.84469e+0, 2.84898e+0
21/01/2025 16:32:32.299, 21/01/2025 15:32:32.230, 2.84208e+0, 2.84600e+0
21/01/2025 16:32:33.293, 21/01/2025 15:32:33.224, 2.84476e+0, 2.84929e+0
21/01/2025 16:32:34.284, 21/01/2025 15:32:34.219, 2.84669e+0, 2.85094e+0
21/01/2025 16:32:35.286, 21/01/2025 15:32:35.213, 2.84390e+0, 2.84838e+0
21/01/2025 16:32:36.278, 21/01/2025 15:32:36.208, 2.84621e+0, 2.85073e+0
21/01/2025 16:32:37.267, 21/01/2025 15:32:37.203, 2.84841e+0, 2.85283e+0
21/01/2025 16:32:38.261, 21/01/2025 15:32:38.197, 2.84573e+0, 2.84986e+0
21/01/2025 16:32:39.260, 21/01/2025 15:32:39.192, 2.84766e+0, 2.85194e+0
21/01/2025 16:32:40.253, 21/01/2025 15:32:40.186, 2.85065e+0, 2.85515e+0
21/01/2025 16:32:41.244, 21/01/2025 15:32:41.180, 2.84891e+0, 2.85335e+0
21/01/2025 16:32:42.247, 21/01/2025 15:32:42.175, 2.84668e+0, 2.85099e+0
21/01/2025 16:32:43.235, 21/01/2025 15:32:43.169, 2.85148e+0, 2.85597e+0
21/01/2025 16:32:44.234, 21/01/2025 15:32:44.164, 2.84897e+0, 2.85327e+0
21/01/2025 16:32:45.229, 21/01/2025 15:32:45.159, 2.85049e+0, 2.85476e+0
21/01/2025 16:32:46.230, 21/01/2025 15:32:46.153, 2.85027e+0, 2.85487e+0
21/01/2025 16:32:47.214, 21/01/2025 15:32:47.148, 2.85138e+0, 2.85570e+0
21/01/2025 16:32:48.210, 21/01/2025 15:32:48.143, 2.85037e+0, 2.85447e+0
21/01/2025 16:32:49.205, 21/01/2025 15:32:49.137, 2.85230e+0, 2.85674e+0
21/01/2025 16:32:50.203, 21/01/2025 15:32:50.131, 2.85284e+0, 2.85714e+0
21/01/2025 16:32:51.198, 21/01/2025 15:32:51.126, 2.85223e+0, 2.85632e+0
21/01/2025 16:32:52.193, 21/01/2025 15:32:52.120, 2.85149e+0, 2.85572e+0
21/01/2025 16:32:53.189, 21/01/2025 15:32:53.115, 2.85572e+0, 2.86008e+0
21/01/2025 16:32:54.185, 21/01/2025 15:32:54.109, 2.85583e+0, 2.86027e+0
21/01/2025 16:32:55.172, 21/01/2025 15:32:55.104, 2.85460e+0, 2.85909e+0
21/01/2025 16:32:56.163, 21/01/2025 15:32:56.099, 2.85331e+0, 2.85756e+0
21/01/2025 16:32:57.159, 21/01/2025 15:32:57.093, 2.85458e+0, 2.85901e+0
21/01/2025 16:32:58.157, 21/01/2025 15:32:58.088, 2.85532e+0, 2.85986e+0
21/01/2025 16:32:59.149, 21/01/2025 15:32:59.082, 2.85488e+0, 2.85972e+0
21/01/2025 16:33:00.149, 21/01/2025 15:33:00.076, 2.85619e+0, 2.86035e+0
21/01/2025 16:33:01.138, 21/01/2025 15:33:01.071, 2.85546e+0, 2.86004e+0
21/01/2025 16:33:02.134, 21/01/2025 15:33:02.065, 2.85673e+0, 2.86092e+0
21/01/2025 16:33:03.129, 21/01/2025 15:33:03.061, 2.85799e+0, 2.86205e+0
21/01/2025 16:33:04.124, 21/01/2025 15:33:04.054, 2.85671e+0, 2.86116e+0
21/01/2025 16:33:05.118, 21/01/2025 15:33:05.049, 2.85553e+0, 2.85977e+0
21/01/2025 16:33:06.112, 21/01/2025 15:33:06.043, 2.85681e+0, 2.86103e+0
21/01/2025 16:33:07.104, 21/01/2025 15:33:07.038, 2.85714e+0, 2.86166e+0
21/01/2025 16:33:08.102, 21/01/2025 15:33:08.032, 2.85709e+0, 2.86160e+0
21/01/2025 16:33:09.105, 21/01/2025 15:33:09.027, 2.85717e+0, 2.86126e+0
21/01/2025 16:33:10.092, 21/01/2025 15:33:10.022, 2.85766e+0, 2.86222e+0
21/01/2025 16:33:11.085, 21/01/2025 15:33:11.016, 2.85769e+0, 2.86258e+0
21/01/2025 16:33:12.079, 21/01/2025 15:33:12.011, 2.85747e+0, 2.86161e+0
21/01/2025 16:33:13.074, 21/01/2025 15:33:13.005, 2.85790e+0, 2.86239e+0
21/01/2025 16:33:14.070, 21/01/2025 15:33:13.999, 2.85771e+0, 2.86201e+0
21/01/2025 16:33:15.066, 21/01/2025 15:33:14.994, 2.85943e+0, 2.86407e+0
21/01/2025 16:33:16.060, 21/01/2025 15:33:15.989, 2.86083e+0, 2.86530e+0
21/01/2025 16:33:17.049, 21/01/2025 15:33:16.984, 2.86105e+0, 2.86559e+0
21/01/2025 16:33:18.053, 21/01/2025 15:33:17.978, 2.86103e+0, 2.86552e+0
21/01/2025 16:33:19.045, 21/01/2025 15:33:18.972, 2.86212e+0, 2.86689e+0
21/01/2025 16:33:20.035, 21/01/2025 15:33:19.967, 2.86182e+0, 2.86672e+0
21/01/2025 16:33:21.029, 21/01/2025 15:33:20.961, 2.86100e+0, 2.86603e+0
21/01/2025 16:33:22.025, 21/01/2025 15:33:21.956, 2.86139e+0, 2.86616e+0
21/01/2025 16:33:23.023, 21/01/2025 15:33:22.950, 2.86225e+0, 2.86723e+0
21/01/2025 16:33:24.018, 21/01/2025 15:33:23.944, 2.86117e+0, 2.86573e+0
21/01/2025 16:33:25.009, 21/01/2025 15:33:24.939, 2.86270e+0, 2.86740e+0
21/01/2025 16:33:26.000, 21/01/2025 15:33:25.934, 2.86347e+0, 2.86821e+0
21/01/2025 16:33:27.013, 21/01/2025 15:33:26.928, 2.86513e+0, 2.86991e+0
21/01/2025 16:33:27.994, 21/01/2025 15:33:27.923, 2.86488e+0, 2.86953e+0
21/01/2025 16:33:28.988, 21/01/2025 15:33:28.917, 2.86700e+0, 2.87197e+0
21/01/2025 16:33:29.984, 21/01/2025 15:33:29.912, 2.86555e+0, 2.87039e+0
21/01/2025 16:33:30.975, 21/01/2025 15:33:30.907, 2.86725e+0, 2.87177e+0
21/01/2025 16:33:31.975, 21/01/2025 15:33:31.901, 2.86830e+0, 2.87318e+0
21/01/2025 16:33:32.968, 21/01/2025 15:33:32.895, 2.86703e+0, 2.87187e+0
21/01/2025 16:33:33.956, 21/01/2025 15:33:33.890, 2.86802e+0, 2.87260e+0
21/01/2025 16:33:34.954, 21/01/2025 15:33:34.885, 2.86928e+0, 2.87391e+0
21/01/2025 16:33:35.946, 21/01/2025 15:33:35.879, 2.86740e+0, 2.87214e+0
21/01/2025 16:33:36.942, 21/01/2025 15:33:36.873, 2.86902e+0, 2.87384e+0
21/01/2025 16:33:37.936, 21/01/2025 15:33:37.868, 2.86961e+0, 2.87414e+0
21/01/2025 16:33:38.932, 21/01/2025 15:33:38.862, 2.87083e+0, 2.87565e+0
21/01/2025 16:33:39.923, 21/01/2025 15:33:39.858, 2.87165e+0, 2.87646e+0
21/01/2025 16:33:40.926, 21/01/2025 15:33:40.852, 2.87087e+0, 2.87609e+0
21/01/2025 16:33:41.925, 21/01/2025 15:33:41.846, 2.87199e+0, 2.87712e+0
21/01/2025 16:33:42.909, 21/01/2025 15:33:42.840, 2.87556e+0, 2.88036e+0
21/01/2025 16:33:43.904, 21/01/2025 15:33:43.835, 2.87398e+0, 2.87880e+0
21/01/2025 16:33:44.902, 21/01/2025 15:33:44.829, 2.87377e+0, 2.87862e+0
21/01/2025 16:33:45.895, 21/01/2025 15:33:45.824, 2.87333e+0, 2.87801e+0
21/01/2025 16:33:46.888, 21/01/2025 15:33:46.819, 2.87435e+0, 2.87932e+0
21/01/2025 16:33:47.888, 21/01/2025 15:33:47.813, 2.87380e+0, 2.87881e+0
21/01/2025 16:33:48.882, 21/01/2025 15:33:48.808, 2.87760e+0, 2.88251e+0
21/01/2025 16:33:49.869, 21/01/2025 15:33:49.802, 2.87475e+0, 2.87982e+0
21/01/2025 16:33:50.867, 21/01/2025 15:33:50.797, 2.87482e+0, 2.87986e+0
21/01/2025 16:33:51.859, 21/01/2025 15:33:51.791, 2.87628e+0, 2.88122e+0
21/01/2025 16:33:52.855, 21/01/2025 15:33:52.786, 2.87889e+0, 2.88374e+0
21/01/2025 16:33:53.847, 21/01/2025 15:33:53.780, 2.88088e+0, 2.88617e+0
21/01/2025 16:33:54.846, 21/01/2025 15:33:54.774, 2.87925e+0, 2.88415e+0
21/01/2025 16:33:55.844, 21/01/2025 15:33:55.769, 2.88135e+0, 2.88646e+0
21/01/2025 16:33:56.833, 21/01/2025 15:33:56.763, 2.87860e+0, 2.88327e+0
21/01/2025 16:33:57.825, 21/01/2025 15:33:57.758, 2.88063e+0, 2.88542e+0
21/01/2025 16:33:58.821, 21/01/2025 15:33:58.752, 2.87962e+0, 2.88458e+0
21/01/2025 16:33:59.814, 21/01/2025 15:33:59.747, 2.88001e+0, 2.88493e+0
21/01/2025 16:34:00.807, 21/01/2025 15:34:00.742, 2.88053e+0, 2.88535e+0
21/01/2025 16:34:01.807, 21/01/2025 15:34:01.736, 2.87905e+0, 2.88395e+0
21/01/2025 16:34:02.800, 21/01/2025 15:34:02.731, 2.88178e+0, 2.88696e+0
21/01/2025 16:34:03.798, 21/01/2025 15:34:03.725, 2.88290e+0, 2.88794e+0
21/01/2025 16:34:04.792, 21/01/2025 15:34:04.720, 2.87951e+0, 2.88474e+0
21/01/2025 16:34:05.785, 21/01/2025 15:34:05.714, 2.88101e+0, 2.88583e+0
21/01/2025 16:34:06.775, 21/01/2025 15:34:06.709, 2.88316e+0, 2.88822e+0
21/01/2025 16:34:07.771, 21/01/2025 15:34:07.703, 2.88249e+0, 2.88742e+0
21/01/2025 16:34:08.768, 21/01/2025 15:34:08.698, 2.88349e+0, 2.88832e+0
21/01/2025 16:34:09.762, 21/01/2025 15:34:09.692, 2.88230e+0, 2.88734e+0
21/01/2025 16:34:10.758, 21/01/2025 15:34:10.687, 2.88087e+0, 2.88556e+0
21/01/2025 16:34:11.755, 21/01/2025 15:34:11.682, 2.88024e+0, 2.88524e+0
21/01/2025 16:34:12.748, 21/01/2025 15:34:12.676, 2.88135e+0, 2.88606e+0
21/01/2025 16:34:13.742, 21/01/2025 15:34:13.670, 2.88013e+0, 2.88486e+0
21/01/2025 16:34:14.734, 21/01/2025 15:34:14.665, 2.88062e+0, 2.88574e+0
21/01/2025 16:34:15.730, 21/01/2025 15:34:15.660, 2.88303e+0, 2.88792e+0
21/01/2025 16:34:16.722, 21/01/2025 15:34:16.654, 2.88338e+0, 2.88870e+0
21/01/2025 16:34:17.719, 21/01/2025 15:34:17.648, 2.88283e+0, 2.88756e+0
21/01/2025 16:34:18.721, 21/01/2025 15:34:18.650, 2.88122e+0, 2.88615e+0
21/01/2025 16:34:19.714, 21/01/2025 15:34:19.645, 2.88275e+0, 2.88790e+0
21/01/2025 16:34:20.707, 21/01/2025 15:34:20.639, 2.88237e+0, 2.88715e+0
21/01/2025 16:34:21.697, 21/01/2025 15:34:21.634, 2.88244e+0, 2.88755e+0
21/01/2025 16:34:22.698, 21/01/2025 15:34:22.628, 2.88510e+0, 2.89009e+0
21/01/2025 16:34:23.694, 21/01/2025 15:34:23.622, 2.88408e+0, 2.88892e+0
21/01/2025 16:34:24.682, 21/01/2025 15:34:24.617, 2.88216e+0, 2.88700e+0
21/01/2025 16:34:25.681, 21/01/2025 15:34:25.611, 2.88428e+0, 2.88900e+0
21/01/2025 16:34:26.672, 21/01/2025 15:34:26.606, 2.88511e+0, 2.89004e+0
21/01/2025 16:34:27.679, 21/01/2025 15:34:27.600, 2.88402e+0, 2.88874e+0
21/01/2025 16:34:28.663, 21/01/2025 15:34:28.595, 2.88511e+0, 2.89001e+0
21/01/2025 16:34:29.660, 21/01/2025 15:34:29.589, 2.88595e+0, 2.89113e+0
21/01/2025 16:34:30.654, 21/01/2025 15:34:30.584, 2.88676e+0, 2.89192e+0
21/01/2025 16:34:31.652, 21/01/2025 15:34:31.578, 2.88537e+0, 2.89012e+0
21/01/2025 16:34:32.646, 21/01/2025 15:34:32.573, 2.88643e+0, 2.89141e+0
21/01/2025 16:34:33.641, 21/01/2025 15:34:33.568, 2.88774e+0, 2.89270e+0
21/01/2025 16:34:34.629, 21/01/2025 15:34:34.562, 2.88644e+0, 2.89168e+0
21/01/2025 16:34:35.622, 21/01/2025 15:34:35.556, 2.88614e+0, 2.89122e+0
21/01/2025 16:34:36.621, 21/01/2025 15:34:36.551, 2.88676e+0, 2.89146e+0
21/01/2025 16:34:37.616, 21/01/2025 15:34:37.545, 2.88936e+0, 2.89449e+0
21/01/2025 16:34:38.608, 21/01/2025 15:34:38.540, 2.88847e+0, 2.89318e+0
21/01/2025 16:34:39.606, 21/01/2025 15:34:39.542, 2.88925e+0, 2.89420e+0
21/01/2025 16:34:40.602, 21/01/2025 15:34:40.536, 2.88966e+0, 2.89493e+0
21/01/2025 16:34:41.612, 21/01/2025 15:34:41.537, 2.88840e+0, 2.89334e+0
21/01/2025 16:34:42.607, 21/01/2025 15:34:42.532, 2.89264e+0, 2.89726e+0
21/01/2025 16:34:43.602, 21/01/2025 15:34:43.526, 2.89097e+0, 2.89626e+0
21/01/2025 16:34:44.597, 21/01/2025 15:34:44.521, 2.89155e+0, 2.89653e+0
21/01/2025 16:34:45.582, 21/01/2025 15:34:45.515, 2.88843e+0, 2.89320e+0
21/01/2025 16:34:46.579, 21/01/2025 15:34:46.509, 2.88912e+0, 2.89386e+0
21/01/2025 16:34:47.574, 21/01/2025 15:34:47.504, 2.89141e+0, 2.89642e+0
21/01/2025 16:34:48.568, 21/01/2025 15:34:48.499, 2.89066e+0, 2.89620e+0
21/01/2025 16:34:49.564, 21/01/2025 15:34:49.493, 2.88968e+0, 2.89474e+0
21/01/2025 16:34:50.556, 21/01/2025 15:34:50.487, 2.89134e+0, 2.89678e+0
21/01/2025 16:34:51.550, 21/01/2025 15:34:51.483, 2.89102e+0, 2.89589e+0
21/01/2025 16:34:52.555, 21/01/2025 15:34:52.476, 2.89331e+0, 2.89842e+0
21/01/2025 16:34:53.540, 21/01/2025 15:34:53.471, 2.89348e+0, 2.89853e+0
21/01/2025 16:34:54.529, 21/01/2025 15:34:54.466, 2.89221e+0, 2.89718e+0
21/01/2025 16:34:55.530, 21/01/2025 15:34:55.460, 2.89304e+0, 2.89814e+0
21/01/2025 16:34:56.526, 21/01/2025 15:34:56.454, 2.89572e+0, 2.90064e+0
21/01/2025 16:34:57.518, 21/01/2025 15:34:57.449, 2.89274e+0, 2.89764e+0
21/01/2025 16:34:58.513, 21/01/2025 15:34:58.444, 2.89540e+0, 2.90064e+0
21/01/2025 16:34:59.506, 21/01/2025 15:34:59.438, 2.89538e+0, 2.90046e+0
21/01/2025 16:35:00.502, 21/01/2025 15:35:00.433, 2.89757e+0, 2.90267e+0
21/01/2025 16:35:01.496, 21/01/2025 15:35:01.427, 2.89817e+0, 2.90328e+0
